Date,Ticker,PE,value_score,momentum_score,value_z,momentum_z,composite_50_50,composite_70_30,composite_30_70
2019-09-30,A,27.323294,0.036598808328161314,0.0621908979167789,-0.05838007412330639,0.12165067266684403,0.03163529927176882,-0.0043708500862612645,0.0676414486297989
2019-10-31,A,27.323294,0.036598808328161314,0.09832206576319868,-0.05838007412330639,0.19273898862003488,0.06717945724836424,0.016955644699695988,0.1174032697970325
2019-11-30,A,27.323294,0.036598808328161314,0.17956676693561713,-0.058301097903574704,0.12773842409895983,0.03471866309769256,-0.0024892413028143393,0.07192656749819946
2019-12-31,A,27.323294,0.036598808328161314,0.12631407644866877,-0.058301097903574704,-0.055446924885721054,-0.05687401139464788,-0.057444845998218606,-0.056303176791077145
2020-01-31,A,27.323294,0.036598808328161314,0.27539601786466483,-0.058301097903574704,-0.05656690079989052,-0.057433999351732615,-0.057780838772469444,-0.057087159930995765
2020-02-29,A,27.323294,0.036598808328161314,0.09486815443285512,-0.058301097903574704,-0.22077463188016438,-0.13953786489186953,-0.1070431580965516,-0.17203257168718747
2020-03-31,A,27.323294,0.036598808328161314,-0.021552520293589006,-0.058301097903574704,-0.15360128114801067,-0.10595118952579269,-0.08689115287690549,-0.12501122617467988
2020-04-30,A,27.323294,0.036598808328161314,-0.09908994212507505,-0.05821834847960482,0.18723989607980038,0.06451077380009779,0.015419124888216743,0.1136024227119788
2020-05-31,A,27.323294,0.036598808328161314,-0.014611773893240865,-0.05821834847960482,0.17552297366276706,0.05865231259158112,0.011904048163106744,0.1054005770200555
2020-06-30,A,27.323294,0.036598808328161314,0.32642425008716547,-0.05821834847960482,0.6199381826329908,0.280859917076693,0.14522861085417388,0.4164912232992121
2020-07-31,A,27.323294,0.036598808328161314,0.19667943544983935,-0.05821834847960482,0.43650141174114626,0.18914153163077072,0.0901975795866205,0.28808548367492093
2020-08-31,A,27.323294,0.036598808328161314,0.4002448960749694,-0.05821834847960482,0.6648420205567349,0.30331183603856504,0.1586997622312971,0.44792390984583297
2020-09-30,A,27.323294,0.036598808328161314,0.42479980849655785,-0.05821834847960483,0.44663015247131255,0.19420590199585386,0.09323620180567038,0.2951756021860373
2020-10-31,A,27.323294,0.036598808328161314,0.3261585744486457,-0.058329351601539396,0.3984578387675552,0.1700642435830079,0.07870680550918897,0.2614216816568268
2020-11-30,A,27.323294,0.036598808328161314,0.359295616231331,-0.05832935160153939,0.5190369294154238,0.2303537889069422,0.11488053270354956,0.3458270451103348
2020-12-31,A,27.323294,0.036598808328161314,0.45974739770590833,-0.058329351601539396,0.40157312715784144,0.17162188777815102,0.07964139202627485,0.26360238353002713
2021-01-31,A,27.323294,0.036598808328161314,0.3979093150782531,-0.058259129968150206,0.2343423073061489,0.08804158866899936,0.029521301214139525,0.14656187612385918
2021-02-28,A,27.323294,0.036598808328161314,0.4673552978435316,-0.058013934894128386,0.17113054591360508,0.056558305509738345,0.010729409348191651,0.10238720167128504
2021-03-31,A,27.323294,0.036598808328161314,0.5967337900405378,-0.058013934894128386,0.009257046169924439,-0.024378444362101973,-0.037832640574912535,-0.01092424814929141
2021-04-30,A,27.323294,0.036598808328161314,0.7850604479372782,-0.05787155957130046,-0.07070109294914749,-0.06428632626022397,-0.06172041958465457,-0.06685223293579337
2021-05-31,A,27.323294,0.036598808328161314,0.755629995061891,-0.05787155957130046,-0.023346421067195377,-0.04060899031924792,-0.04751401802006894,-0.0337039626184269
2021-06-30,A,27.323294,0.036598808328161314,0.5782663703962609,-0.05786143767529436,-0.07258818738799108,-0.06522481253164272,-0.06227946258910337,-0.06817016247418206
2021-07-31,A,27.323294,0.036598808328161314,0.6809447424970789,-0.057780538888712915,0.09445844134677239,0.01833895122902974,-0.012108844818067323,0.04878674727612679
2021-08-31,A,27.323294,0.036598808328161314,0.6006892617165347,-0.057780538888712915,0.15548209653449616,0.04885077882289162,0.006198251738249803,0.09150330590753343
2021-09-30,A,27.323294,0.036598808328161314,0.7583586691024429,-0.057780538888712915,0.3962095841930617,0.16921452265217438,0.07841649803581946,0.2600125472685293
2021-10-31,A,27.323294,0.036598808328161314,0.5704523518516094,-0.057832047648136355,0.12575744786860488,0.033962700110234265,-0.0027551989931139872,0.07068059921358251
2021-11-30,A,27.323294,0.036598808328161314,0.5515033828355367,-0.05776968831883339,-0.009541403573174196,-0.03365554594600379,-0.04330120289513563,-0.024009888996871953
2021-12-31,A,27.323294,0.036598808328161314,0.2982481450459018,-0.05776968831883339,0.03141012508527042,-0.013179781616781485,-0.031015744297602243,0.004656181064039276
2022-01-31,A,27.323294,0.036598808328161314,0.355096260843178,-0.05776968831883339,0.20567160015429817,0.07395095591773239,0.02126269822310608,0.1266392136123587
2022-02-28,A,27.323294,0.036598808328161314,0.1656290272763623,-0.05776968831883339,0.0009816748871981835,-0.028394006715817603,-0.040144279357023915,-0.01664373407461129
2022-03-31,A,27.323294,0.036598808328161314,0.07368828855947007,-0.05776968831883339,-0.009447430012486224,-0.03360855916565981,-0.043273010826929234,-0.023944107504390376
2022-04-30,A,27.323294,0.036598808328161314,0.04645115519253262,-0.05776968831883339,-0.016883588819663644,-0.03732663856924852,-0.04550385846908246,-0.02914941866941457
2022-05-31,A,27.323294,0.036598808328161314,-0.10265676879624097,-0.05776968831883339,-0.10091958416964167,-0.07934463624423753,-0.07071465707407587,-0.08797461541439917
2022-06-30,A,27.323294,0.036598808328161314,-0.07148195809955193,-0.05776968831883339,0.001906298157873536,-0.027931695080479928,-0.039866892375821306,-0.015996497785138543
2022-07-31,A,27.323294,0.036598808328161314,-0.19208305219399835,-0.05776968831883339,-0.08477360851106439,-0.07127164841494889,-0.06587086437650269,-0.07667243245339508
2022-08-31,A,27.323294,0.036598808328161314,-0.11966716258690102,-0.05776968831883339,-0.05123527044826349,-0.054502479383548436,-0.055809362957662416,-0.05319559580943446
2022-09-30,A,27.323294,0.036598808328161314,-0.2647815358511275,-0.05776968831883339,-0.34893296588909717,-0.20335132710396528,-0.1451186715899125,-0.261583982618018
2022-10-31,A,27.323294,0.036598808328161314,-0.2238357486896808,-0.05776968831883339,-0.0772605311460611,-0.06751510973244725,-0.0636169411670017,-0.07141327829789279
2022-11-30,A,27.323294,0.036598808328161314,-0.11590558594194411,-0.05776968831883339,0.15215329183844098,0.047191801759803795,0.005207205728348922,0.08917639779125866
2022-12-31,A,27.323294,0.036598808328161314,0.03361495055205799,-0.05776968831883339,0.33021378586638944,0.13622204877377803,0.05862535393673347,0.21381874361082256
2023-01-31,A,27.323294,0.036598808328161314,-0.05522715857507021,-0.05776968831883339,0.34930317801892813,0.14576674485004737,0.06435217158249507,0.22718131811759965
2023-02-28,A,27.323294,0.036598808328161314,0.09876969298415594,-0.05776968831883339,0.47976545774394463,0.21099788471255562,0.10349085550000003,0.3185049139251112
2023-03-31,A,27.323294,0.036598808328161314,0.09622655462611052,-0.05776968831883339,0.5727507227487184,0.25749051721494254,0.13138643500143216,0.38359459942845286
2023-04-30,A,27.323294,0.036598808328161314,0.0522951845483266,-0.05776968831883339,0.4929810480225107,0.21760567985183865,0.10745553258356985,0.3277558271201075
2023-05-31,A,27.323294,0.036598808328161314,0.1430295378796984,-0.05776968831883339,0.5046630625580993,0.22344668711963298,0.11096013694424645,0.3359332372950195
2023-06-30,A,27.323294,0.036598808328161314,-0.08719092342179169,-0.05776968831883339,-0.13572719458725394,-0.09674844145304366,-0.08115694019935954,-0.11233994270672776
2023-07-31,A,27.323294,0.036598808328161314,0.021129031297736134,-0.05776968831883339,-0.24959621733727475,-0.15368295282805405,-0.11531764702436578,-0.19204825863174235
2023-08-31,A,27.323294,0.036598808328161314,-0.08579175767158076,-0.05776968831883339,-0.40449051379009976,-0.23113010105446657,-0.1617859359602133,-0.3004742661487198
2023-09-30,A,27.323294,0.036598808328161314,-0.049585975746390454,-0.05776968831883339,-0.283371496874073,-0.17057059259645319,-0.12545023088540527,-0.2156909543075011
2023-10-31,A,27.323294,0.036598808328161314,-0.07381408828714653,-0.05776968831883339,-0.4717359676306476,-0.26475282797474053,-0.18195957211237765,-0.34754608383710334
2023-11-30,A,27.323294,0.036598808328161314,-0.2475584684564457,-0.05776968831883339,-0.6136675561281905,-0.3357186222235119,-0.22453904866164048,-0.4468981957853833
2023-12-31,A,27.323294,0.036598808328161314,-0.1695514573886132,-0.05776968831883339,-0.4433435269830436,-0.25055660765093846,-0.17344183991809642,-0.3276713753837805
2024-01-31,A,27.323294,0.036598808328161314,-0.06421502431831594,-0.05776968831883339,-0.40150721025580016,-0.22963844928731678,-0.16089094489992342,-0.2983859536747101
2024-02-29,A,27.323294,0.036598808328161314,-0.13831352794353058,-0.05776968831883339,-0.4138040578402685,-0.23578687307955096,-0.16457999917526392,-0.30699374698383797
2024-03-31,A,27.323294,0.036598808328161314,-0.02544164232770285,-0.05776968831883339,-0.30122779649886594,-0.17949874240884967,-0.13080712077284315,-0.22819036404485618
2024-04-30,A,27.323294,0.036598808328161314,0.059471314103343165,-0.05776968831883339,-0.25032094278440575,-0.15404531555161957,-0.1155350646585051,-0.19255556644473404
2024-05-31,A,27.323294,0.036598808328161314,0.019235493094447387,-0.05776968831883339,-0.24631975296142053,-0.15204472064012697,-0.11433470771160953,-0.1897547335686444
2024-06-30,A,27.323294,0.036598808328161314,0.1356180327563532,-0.05776968831883339,-0.13162318287630018,-0.09469643559756678,-0.07992573668607342,-0.10946713450906013
2024-07-31,A,27.323294,0.036598808328161314,0.08376220232596054,-0.05776968831883339,-0.0449381601681133,-0.05135392424347335,-0.05392022987361736,-0.04878761861332932
2024-08-31,A,27.323294,0.036598808328161314,0.16957481554227316,-0.05776968831883339,0.12691692428718,0.0345736179841733,-0.0023637045370293736,0.07151094050537597
2024-09-30,A,27.323294,0.036598808328161314,0.188982283303063,-0.057699867738043455,0.02266763968780564,-0.017516114025118906,-0.033589615510288724,-0.0014426125399490883
2024-10-31,A,27.323294,0.036598808328161314,0.33741872141384865,-0.057699867738043455,0.11788476365071986,0.0300924479563382,-0.0050244783214144564,0.06520937423409086
2024-11-30,A,27.323294,0.036598808328161314,0.2691652685453465,-0.057699867738043455,-0.1334168012216221,-0.09555833447983278,-0.08041494778311704,-0.1107017211765485
2024-12-31,A,27.323294,0.036598808328161314,0.08689772936123497,-0.057699867738043455,-0.38937314796903244,-0.22353650785353796,-0.15720185180734014,-0.2898711638997357
2018-02-28,AACG,,,,,0.0,,,
2018-03-31,AACG,,,,,0.0,,,
2018-04-30,AACG,,,,,0.0,,,
2018-05-31,AACG,,,,,0.0,,,
2018-06-30,AACG,,,,,0.0,,,
2018-07-31,AACG,,,,,0.0,,,
2018-08-31,AACG,,,,,0.0,,,
2018-09-30,AACG,,,,,0.0,,,
2018-10-31,AACG,,,,,0.0,,,
2018-11-30,AACG,,,,,0.0,,,
2018-12-31,AACG,,,,,0.0,,,
2019-01-31,AACG,,,,,0.0,,,
2019-02-28,AACG,,,1.016001041412851,,3.5784951726468686,,,
2019-03-31,AACG,,,0.9925102302749469,,2.9683566142018543,,,
2019-04-30,AACG,,,0.7769240554038006,,2.3503746349536363,,,
2019-05-31,AACG,,,2.3873891540968817,,7.570005155242128,,,
2019-06-30,AACG,,,2.2471499409581335,,7.323365313908582,,,
2019-07-31,AACG,,,5.014322799109056,,13.654590756694073,,,
2019-08-31,AACG,,,4.50373990822252,,11.802345540218381,,,
2019-09-30,AACG,,,-0.1428571664007804,,-0.4410242890312242,,,
2019-10-31,AACG,,,0.5523810183380229,,1.6022079887155005,,,
2019-11-30,AACG,,,0.5892856819745231,,1.3559175623542001,,,
2019-12-31,AACG,,,0.6513760524730838,,1.5133790110059568,,,
2020-01-31,AACG,,,0.47826085829779963,,0.46650900728119465,,,
2020-02-29,AACG,,,0.07407400048809598,,-0.27663583723956187,,,
2020-03-31,AACG,,,-0.09649124182932711,,-0.36113663310030697,,,
2020-04-30,AACG,,,-0.040404061689241155,,0.3654056737638919,,,
2020-05-31,AACG,,,-0.6170212604061625,,-1.4128782500259418,,,
2020-06-30,AACG,,,-0.5081967458730949,,-1.3009593248446492,,,
2020-07-31,AACG,,,-0.5333333451070899,,-1.2457873630346643,,,
2020-08-31,AACG,,,-0.5969582141995934,,-1.2613405744250086,,,
2020-09-30,AACG,,,-0.39784946443304303,,-0.8171951727022722,,,
2020-10-31,AACG,,,-0.3190183941397,,-0.6799302581550362,,,
2020-11-30,AACG,,,-0.3876404208436235,,-0.8125704620316253,,,
2020-12-31,AACG,,,-0.3222221883726696,,-0.7451695155203405,,,
2021-01-31,AACG,,,-0.12499996712979144,,-0.4790919083088263,,,
2021-02-28,AACG,,,0.12931032799512132,,-0.14776367619097094,,,
2021-03-31,AACG,,,3.9029129427265348,,1.2473381433798614,,,
2021-04-30,AACG,,,3.5999999372582696,,0.5227021031793532,,,
2021-05-31,AACG,,,3.291666376921879,,1.1841671911688179,,,
2021-06-30,AACG,,,2.311111220018368,,1.3519259047364465,,,
2021-07-31,AACG,,,1.4444444023953134,,0.9942731184129074,,,
2021-08-31,AACG,,,1.9339623235646188,,2.41829303080701,,,
2021-09-30,AACG,,,1.4821428210303496,,1.489802181111719,,,
2021-10-31,AACG,,,1.1081080036149409,,0.9053090432587223,,,
2021-11-30,AACG,,,1.0825687260672323,,0.5721916207512904,,,
2021-12-31,AACG,,,0.34426225183215875,,0.10977656027979865,,,
2022-01-31,AACG,,,-0.1008403352926397,,-0.6829246604643273,,,
2022-02-28,AACG,,,0.19083970299231745,,0.054941214930579164,,,
2022-03-31,AACG,,,-0.7425742765908467,,-2.026087228056133,,,
2022-04-30,AACG,,,-0.6613272178875262,,-1.7839070684205949,,,
2022-05-31,AACG,,,-0.6181229837136958,,-1.546811346986559,,,
2022-06-30,AACG,,,-0.6442953234916065,,-1.5331003998535164,,,
2022-07-31,AACG,,,-0.6558441658972247,,-1.5212976134465481,,,
2022-08-31,AACG,,,-0.47266879710156573,,-1.0802712405753272,,,
2022-09-30,AACG,,,-0.10071941520553063,,0.12639838405654083,,,
2022-10-31,AACG,,,-0.26923072612418664,,-0.2224302465950782,,,
2022-11-30,AACG,,,-0.18061672690149322,,-0.036132878883401345,,,
2022-12-31,AACG,,,0.06707318003939311,,0.42130426661885506,,,
2023-01-31,AACG,,,0.1869158118414036,,1.0887872132673035,,,
2023-02-28,AACG,,,-0.07692300638503291,,-0.09913299826557515,,,
2023-03-31,AACG,,,0.4615384968074834,,1.8374835405078491,,,
2023-04-30,AACG,,,0.30405400180747066,,1.316362743837088,,,
2023-05-31,AACG,,,0.5338983247760254,,1.6858707873446093,,,
2023-06-30,AACG,,,0.4056604622351696,,1.1829435934995807,,,
2023-07-31,AACG,,,0.34905662711467156,,0.4794364924138058,,,
2023-08-31,AACG,,,-0.18902435700216835,,-0.6500318441454174,,,
2023-09-30,AACG,,,-0.5039999961853028,,-1.3097089780748201,,,
2023-10-31,AACG,,,-0.3450292515887602,,-1.0885721164271525,,,
2023-11-30,AACG,,,-0.4784946122849272,,-1.1958252206821944,,,
2023-12-31,AACG,,,-0.49714285986764084,,-1.1807925033730804,,,
2024-01-31,AACG,,,-0.08661418579303093,,-0.4390859160276516,,,
2024-02-29,AACG,,,-0.24305556245424087,,-0.6512756639287423,,,
2024-03-31,AACG,,,-0.32105264313663473,,-0.8783775611125493,,,
2024-04-30,AACG,,,-0.45077721679408145,,-1.1201385393986953,,,
2024-05-31,AACG,,,-0.5082872851762912,,-1.2654215023537287,,,
2024-06-30,AACG,,,-0.3624161194640284,,-1.1495728708739485,,,
2024-07-31,AACG,,,-0.42657341054205267,,-1.2671674585756134,,,
2024-08-31,AACG,,,-0.5037593947896936,,-1.4535718162875138,,,
2024-09-30,AACG,,,-0.5241935731965216,,-1.5440863988674551,,,
2024-10-31,AACG,,,-0.3125000199569119,,-1.1705279606042498,,,
2024-11-30,AACG,,,-0.0412371343070802,,-0.6899256266093357,,,
2024-12-31,AACG,,,0.1363636425211412,,-0.306263071414048,,,
2018-02-28,AAL,42.85484,0.023334587178484387,,-0.5979885274059137,0.0,,,
2018-03-31,AAL,42.85484,0.023334587178484387,,-0.5979885274059137,0.0,,,
2018-04-30,AAL,42.85484,0.023334587178484387,,-0.5979885274059137,0.0,,,
2018-05-31,AAL,42.85484,0.023334587178484387,,-0.06691978622151185,0.0,,,
2018-06-30,AAL,42.85484,0.023334587178484387,,-0.06691978622151183,0.0,,,
2018-07-31,AAL,42.85484,0.023334587178484387,,-0.06691978622151183,0.0,,,
2018-08-31,AAL,42.85484,0.023334587178484387,,-0.06689331642230958,0.0,,,
2018-09-30,AAL,42.85484,0.023334587178484387,,-0.06689331642230958,0.0,,,
2018-10-31,AAL,42.85484,0.023334587178484387,,-0.06800274506780296,0.0,,,
2018-11-30,AAL,42.85484,0.023334587178484387,,-0.06799271696625049,0.0,,,
2018-12-31,AAL,42.85484,0.023334587178484387,,-0.0679927169662505,0.0,,,
2019-01-31,AAL,42.85484,0.023334587178484387,,-0.0679927169662505,0.0,,,
2019-02-28,AAL,42.85484,0.023334587178484387,-0.33512970321313273,-0.0679927169662505,-1.1389364612385398,-0.6034645891023951,-0.38927584024793727,-0.8176533379568529
2019-03-31,AAL,42.85484,0.023334587178484387,-0.33634576179994813,-0.06799271696625049,-1.350798758279076,-0.7093957376226632,-0.4528345293600981,-0.9659569458852282
2019-04-30,AAL,42.85484,0.023334587178484387,-0.38235753819505536,-0.06797220972000662,-1.6116738066439005,-0.8398230081819535,-0.5310826887971747,-1.1485633275667322
2019-05-31,AAL,42.85484,0.023334587178484387,-0.19547978531427923,-0.06797220972000662,-1.0616791963505525,-0.5648257030352796,-0.3660843057091704,-0.7635671003613888
2019-06-30,AAL,42.85484,0.023334587178484387,-0.367701555353961,-0.06790137816060676,-1.2904414831823887,-0.6791714306714978,-0.43466340966714134,-0.9236794516758541
2019-07-31,AAL,42.85484,0.023334587178484387,-0.13146458217876145,-0.06790137816060676,-0.6150190128550141,-0.3414601955078105,-0.232036668568929,-0.4508837224466919
2019-08-31,AAL,42.85484,0.023334587178484387,-0.2198673071098317,-0.06796848972146965,-0.7754273536464359,-0.42169792168395276,-0.2802061488989595,-0.5631896944689461
2019-09-30,AAL,42.85484,0.023334587178484387,-0.3422872046988342,-0.06796848972146965,-0.9882827551585354,-0.5281256224400025,-0.34406276935258934,-0.7121884755274156
2019-10-31,AAL,42.85484,0.023334587178484387,-0.339654156189123,-0.06796848972146965,-1.1668067358286018,-0.6173876127750357,-0.3976199635536093,-0.8371552619964622
2019-11-30,AAL,42.85484,0.023334587178484387,-0.13286781823802718,-0.06790966826027932,-0.8088198491339522,-0.4383647586971158,-0.2901827225223812,-0.5865467948718504
2019-12-31,AAL,42.85484,0.023334587178484387,-0.275468353303866,-0.06790966826027932,-1.2559274874927586,-0.661918577876519,-0.4243150140300231,-0.8995221417230148
2020-01-31,AAL,42.85484,0.023334587178484387,-0.09571943648702586,-0.06790966826027932,-1.0134678249495266,-0.540688746604903,-0.3515771152670535,-0.7298003779427524
2020-02-29,AAL,42.85484,0.023334587178484387,-0.24032473387945086,-0.06790966826027932,-1.121233425191276,-0.5945715467257776,-0.3839067953395783,-0.805236298111977
2020-03-31,AAL,42.85484,0.023334587178484387,-0.4581699826498271,-0.06790966826027932,-1.3627700107667424,-0.7153398395135109,-0.4563677710122182,-0.9743119080148035
2020-04-30,AAL,42.85484,0.023334587178484387,-0.6110380179821269,-0.06783695912594663,-1.3669947237564835,-0.7174158414412151,-0.45758428851510763,-0.9772473943673223
2020-05-31,AAL,42.85484,0.023334587178484387,-0.6439139801631887,-0.06783695912594663,-1.4837875400134621,-0.7758122495697044,-0.49262213339220123,-1.0590023657472074
2020-06-30,AAL,42.85484,0.023334587178484387,-0.6103505725379679,-0.06783695912594663,-1.5360684725531744,-0.8019527158395605,-0.508306413154115,-1.095599018525006
2020-07-31,AAL,42.85484,0.023334587178484387,-0.5949980176756662,-0.06783695912594663,-1.3878914319294582,-0.7278641955277024,-0.46385330096700006,-0.9918750900884046
2020-08-31,AAL,42.85484,0.023334587178484387,-0.631705750577481,-0.06783695912594663,-1.3284583953583529,-0.6981476772421498,-0.4460233899956685,-0.9502719644886308
2020-09-30,AAL,42.85484,0.023334587178484387,-0.5005441342596899,-0.06783695912594664,-0.9749636516374778,-0.5214003053817122,-0.3399749668794059,-0.7028256438840185
2020-10-31,AAL,42.85484,0.023334587178484387,-0.541141916160458,-0.06795803359478582,-1.0512010471880275,-0.5595795403914067,-0.3629309376727583,-0.7562281431100549
2020-11-30,AAL,42.85484,0.023334587178484387,-0.6221429198029534,-0.06795803359478582,-1.23063204351576,-0.6492950385552729,-0.4167602365710781,-0.8818298405394677
2020-12-31,AAL,42.85484,0.023334587178484387,-0.5065338298776263,-0.06795803359478582,-1.0154588242333125,-0.5417084289140491,-0.35220827078634376,-0.7312085870417544
2021-01-31,AAL,42.85484,0.023334587178484387,-0.4481074534865891,-0.0678978388658709,-0.9199254217528948,-0.49391163030938284,-0.3235061137319781,-0.6643171468867877
2021-02-28,AAL,42.85484,0.023334587178484387,-0.3579190958909718,-0.06768263882454106,-0.6073908322651795,-0.3375367355448603,-0.2295950968567326,-0.445478374232988
2021-03-31,AAL,42.85484,0.023334587178484387,0.0992126704824321,-0.06768263882454106,-0.1770521237633473,-0.12236738129394419,-0.10049348430618293,-0.1442412782817054
2021-04-30,AAL,42.85484,0.023334587178484387,0.9606234980509134,-0.0675602162286323,-0.03369153183612014,-0.05062587403237622,-0.05739961091087865,-0.04385213715387379
2021-05-31,AAL,42.85484,0.023334587178484387,0.8084928309261721,-0.0675602162286323,0.0018237990227471924,-0.03286820860294255,-0.04674501165321845,-0.018991405552666655
2021-06-30,AAL,42.85484,0.023334587178484387,1.3085714067731589,-0.0675600866262314,0.5277712828180189,0.23010559809589373,0.11103932420704368,0.34917187198474375
2021-07-31,AAL,42.85484,0.023334587178484387,0.6228002738876812,-0.06748913480253022,0.02593287546515725,-0.02077812966868648,-0.03946253172222397,-0.002093727615148991
2021-08-31,AAL,42.85484,0.023334587178484387,0.8327337563404975,-0.06748913480253022,0.5493045134856237,0.24090768934154674,0.11754895968391595,0.3642664189991775
2021-09-30,AAL,42.85484,0.023334587178484387,0.5279693672506203,-0.06748913480253022,0.04810575483551163,-0.009691689983509291,-0.032810667911117655,0.013427287944099076
2021-10-31,AAL,42.85484,0.023334587178484387,0.6696501644797213,-0.06755062654846108,0.2695852172593637,0.1010172953554513,0.03359012659388634,0.16844446411701625
2021-11-30,AAL,42.85484,0.023334587178484387,0.7021277675050177,-0.06749820499775669,0.15545369533042735,0.04397774516633533,-0.0006126348993014744,0.08856812523197213
2021-12-31,AAL,42.85484,0.023334587178484387,0.251946241385969,-0.06749820499775669,-0.047446455775995884,-0.05747233038687628,-0.06148268023122845,-0.05346198054252412
2022-01-31,AAL,42.85484,0.023334587178484387,0.13887118345838934,-0.06749820499775669,-0.21573961545003342,-0.14161891022389506,-0.1119706281334397,-0.1712671923143504
2022-02-28,AAL,42.85484,0.023334587178484387,-0.040768827013921705,-0.06749820499775669,-0.44078091049230067,-0.25413955774502867,-0.17948301664611988,-0.32879609884393746
2022-03-31,AAL,42.85484,0.023334587178484387,-0.1762177860528733,-0.06749820499775669,-0.6268597154127229,-0.3471789602052398,-0.23530665812224655,-0.459051262288233
2022-04-30,AAL,42.85484,0.023334587178484387,-0.23640166145231578,-0.06749820499775669,-0.7230475340496906,-0.39527286952372365,-0.26416300371333684,-0.5263827353341104
2022-05-31,AAL,42.85484,0.023334587178484387,-0.13581947278317918,-0.06749820499775669,-0.19394154979958741,-0.13071987739867205,-0.1054312084383059,-0.1560085463590382
2022-06-30,AAL,42.85484,0.023334587178484387,-0.2627887372950629,-0.06749820499775669,-0.5107514105865892,-0.289124807792173,-0.20047416667440643,-0.3777754489099394
2022-07-31,AAL,42.85484,0.023334587178484387,-0.402168748113784,-0.06749820499775669,-0.7355249034449353,-0.401511554221346,-0.26790621453191027,-0.5351168939107817
2022-08-31,AAL,42.85484,0.023334587178484387,-0.3272816191013391,-0.06749820499775669,-0.6564527051082227,-0.3619754550529897,-0.24418455503089648,-0.47976635507508286
2022-09-30,AAL,42.85484,0.023334587178484387,-0.34854566583731117,-0.06749820499775669,-0.5916198019892079,-0.3295590034934823,-0.22473468409519204,-0.4343833228917725
2022-10-31,AAL,42.85484,0.023334587178484387,-0.41325537557199543,-0.06749820499775669,-0.6830102173230767,-0.3752542111604167,-0.2521518086953527,-0.4983566136254806
2022-11-30,AAL,42.85484,0.023334587178484387,-0.26145834678576974,-0.06749820499775669,-0.27135294790483977,-0.16942557645129824,-0.1286546278698816,-0.21019652503271485
2022-12-31,AAL,42.85484,0.023334587178484387,-0.18428491410192627,-0.06749820499775669,-0.26302153265941214,-0.1652598688285844,-0.12615520329625332,-0.2043645343609155
2023-01-31,AAL,42.85484,0.023334587178484387,-0.29175941450765996,-0.06749820499775669,-0.3730462124366088,-0.22027220871718273,-0.15916260722941233,-0.2813818102049531
2023-02-28,AAL,42.85484,0.023334587178484387,-0.020036426075530023,-0.06749820499775669,0.0883053735453822,0.010403584273812758,-0.020757131434815022,0.04156429998244053
2023-03-31,AAL,42.85484,0.023334587178484387,-0.07362321494282154,-0.06749820499775669,-0.015279814605030832,-0.04138900980139376,-0.05183268787993893,-0.030945331722848586
2023-04-30,AAL,42.85484,0.023334587178484387,-0.1917808219178082,-0.06749820499775669,-0.30527387825827496,-0.1863860416280158,-0.13883090697591216,-0.23394117628011946
2023-05-31,AAL,42.85484,0.023334587178484387,-0.2733084703958565,-0.06749820499775669,-0.7535127958988571,-0.4105055004483069,-0.2733025822680868,-0.547708418628527
