Date,Value,Momentum,Composite_50_50,Composite_70_30,Composite_30_70
2021-07-31,1.4707714985434555,1.9084442975345581,1.7180755899967701,1.7135197386617897,1.6750296344711348
2021-08-31,1.5005260686397033,1.9714877367763137,1.7702145792827424,1.7724965202122416,1.7224474252031674
2021-09-30,1.4676608139649514,1.9259290829176265,1.7366932913213748,1.7341294613828895,1.6898306696898635
2021-10-31,1.503572809123018,2.0396750323634767,1.8550078078616354,1.8407216008322693,1.8049526084446
2021-11-30,1.4343767228759143,1.9719463000154913,1.7750810701890072,1.7564015310003622,1.7266557024281344
2021-12-31,1.474701504857833,1.9650001162491755,1.7958517222565888,1.777695548733193,1.7471438075193044
2022-01-31,1.4529770655724157,1.8094617402209752,1.7106202677534585,1.696967346705553,1.6626964751092712
2022-02-28,1.4492753695070622,1.8163173211040762,1.7239638091247256,1.7118936585607938,1.6737529842196515
2022-03-31,1.463907395947321,1.8816196623326906,1.798350992579802,1.780789088184701,1.7446950190623336
2022-04-30,1.3685854533859823,1.756061298126918,1.6848797517042584,1.6765700864774888,1.6324028826887715
2022-05-31,1.3942231503926186,1.7828648863112908,1.7150547714327524,1.7096494041466617,1.6614437594738978
2022-06-30,1.2639305161991428,1.6274837837135125,1.5628383529786545,1.5560110515672554,1.5135486371391556
2022-07-31,1.3416083756411044,1.7507087157647436,1.685854969598265,1.6765463894700825,1.63342379977941
2022-08-31,1.3112855424554086,1.740835936578765,1.6878536309765673,1.6768055039477177,1.6336617062979206
2022-09-30,1.1851970944158723,1.5969787680572078,1.5462090627155176,1.5362176011807414,1.4974297483916985
2022-10-31,1.3093909595793238,1.780387056589071,1.7263534852825033,1.716379291082992,1.6718910317092963
