Date,Ticker,Return,Industry_x,E,S,G,ESG,ESG_z,E_z,S_z,G_z,MarketCap,PE,PB,Beta,Sector,Industry_y,Size,Value_PB,Value_PE,ESG_sector,ESG_minus_sector,ESG_sector_z,ESG_pred,ESG_ortho,DollarVolume
2018-03-31,ACIU,-0.0217596545768067,Biotechnology,250,296,305,851,-0.6147070603324933,-1.1298094624883364,0.0280150006655373,0.5469791630499499,231534896.0,,5.6017704,1.558,Healthcare,Biotechnology,19.26024115879154,0.1785149923317099,,-76.96296296296293,-76.96296296296293,-0.3688383089385835,,,18830454.456329346
2018-03-31,ACIW,0.0029598180107104,Technology,500,327,300,1127,0.6424693710518855,0.6043853362364128,0.5672752929479978,0.4430276020473001,4348065280.0,21.60101,2.889084,1.007,Technology,Software - Infrastructure,22.192996819892116,0.346130469034476,0.0462941316169938,116.53125,116.53125,0.5584658845473928,-0.0946909896695369,0.7371603607214224,335153604.5940399
2018-03-31,ACLS,0.0061349535316841,Semiconductors,515,306,260,1081,0.4329399658211557,0.7084370241598976,0.2019699336598794,-0.3885848859738983,4677852672.0,47.268635,4.4778028,1.918,Technology,Semiconductor Equipment & Materials,22.26610501081169,0.2233238140813168,0.0211556775438935,70.53125,70.53125,0.3380148837284703,-0.0809237509554949,0.5138637167766507,205450911.41090393
2018-03-31,ACMR,0.8088233097614517,Semiconductors,410,232,325,967,-0.0863285601854355,-0.0199247913044969,-1.085296570498252,0.962785407060549,5380871680.0,59.435192,3.2597907,1.978,Technology,Semiconductor Equipment & Materials,22.406116220300746,0.306768161526444,0.0168250487017859,-43.46875,-43.46875,-0.2083202052575551,-0.0652044144181518,-0.0211241457672837,4548520.446538925
2018-03-31,ACNB,0.0446429867341751,Banking,220,219,215,654,-1.5120395131684448,-1.3379128383353065,-1.311437983390897,-1.3241489349977469,563194240.0,11.141415,1.3400234,0.883,Financial Services,Banks - Regional,20.14913513548308,0.746255625088338,0.089755206138538,-284.8409090909091,-284.8409090909091,-1.3650752931144052,-0.3776459723114853,-1.1343935408569594,3682000.0
2018-03-31,ACRS,-0.1213640928524838,Pharmaceuticals,230,207,220,657,-1.498374551957745,-1.2685450463863162,-1.520183902984107,-1.2201973739950966,617313472.0,,4.2954326,0.797,Healthcare,Biotechnology,20.24088751119856,0.232805422205903,,-270.96296296296293,-270.96296296296293,-1.298566442827083,,,131651859.52606201
2018-03-31,ACTG,0.0144927396015119,Financial Services,200,200,275,675,-1.4163847846935465,-1.476648422233286,-1.6419523560801468,-0.0767302029659489,450105344.0,,0.85160816,0.428,Industrials,Business Equipment & Supplies,19.924992211109807,1.1742489644533234,,-314.69047619047615,-314.69047619047615,-1.5081267483559515,,,22420170.309877396
2018-03-31,ADBE,0.0332329019555881,Technology,200,221,200,621,-1.662354086486142,-1.476648422233286,-1.2766469967920284,-1.636003618005696,101607800832.0,14.649184,8.9268465,1.404,Technology,Software - Application,25.34438614898589,0.1120216416850004,0.0682631879017971,-389.46875,-389.46875,-1.866495124460755,0.3287122079688864,-1.9910662944550288,10821306624.658203
2018-03-31,ADI,0.0161300688758472,Semiconductors,350,318,300,968,-0.0817735731152023,-0.4361315429984367,0.4107158532530899,0.4430276020473001,199033503744.0,60.716194,5.89869,1.183,Technology,Semiconductors,26.016739008022473,0.1695291666454755,0.0164700705712877,-42.46875,-42.46875,-0.2035277921962742,0.4156271332036545,-0.4974007063188568,5846849633.963776
2018-03-31,ADMA,0.2266666412353515,Biotechnology,240,264,320,824,-0.7376917112287912,-1.1991772544373265,-0.5286407849163574,0.8588338460578993,1853022848.0,11.757353,4.758929,0.732,Healthcare,Biotechnology,21.34008411444885,0.2101313131589061,0.0850531577983581,-103.96296296296292,-103.96296296296292,-0.4982334615931685,-0.2027961624544878,-0.5348955487743033,7366500.0
2018-03-31,ADP,-0.0105436367686719,Technology,500,300,200,1000,0.0639860131322619,0.6043853362364128,0.0975969738632741,-1.636003618005696,93076127744.0,21.740896,14.68961,0.845,Technology,Software - Application,25.25668357313998,0.0680753267105117,0.0459962643673931,-10.46875,-10.46875,-0.0501705742352846,0.318650535143961,-0.2546645220116991,4465663200.182343
2018-03-31,ADSK,0.0690389080282247,Technology,555,304,310,1169,0.8337788280016822,0.9859081919558575,0.1671789470610109,0.6509307240525997,48941355008.0,33.837955,15.336111,1.295,Technology,Software - Application,24.61388858170475,0.0652055791719295,0.0295526133302086,158.53125,158.53125,0.7597472331211916,0.2339916484127719,0.5997871795889103,4848045685.379028
2018-03-31,ADUS,0.4163028729835687,Health Care,210,215,218,643,-1.5621443709410106,-1.4072806302842962,-1.3810199565886336,-1.2617779983961566,1730784768.0,17.108856,1.5190184,0.898,Healthcare,Medical Care Facilities,21.27184076572162,0.6583198728863324,0.0584492615987883,-284.96296296296293,-284.96296296296293,-1.365660225685016,-0.2265611944897938,-1.3355831764512167,13090784.418487549
2018-03-31,AEHR,-0.0174672325412006,Semiconductors,290,262,300,852,-0.6101520732622601,-0.8523382946923764,-0.5634317715152258,0.4430276020473001,3171903488.0,,22.489964,3.183,Technology,Semiconductor Equipment & Materials,21.877597714026617,0.0444642774883943,,-158.46875,-158.46875,-0.7594477073048616,,,5427528.90958786
2018-03-31,CLX,0.0312209467828485,Consumer products,560,350,345,1255,1.2255077160417422,1.0205920879303525,0.9673716388349846,1.3785916510711482,11263823872.0,15.146341,-168.1408,0.545,Consumer Defensive,Household & Personal Products,23.144861999876213,-0.0059473964677222,0.0660225463034273,203.35135135135124,203.35135135135124,0.974543672245342,0.0424729054664325,1.1830348105753097,3643644475.6866455
2018-03-31,DIS,-0.0263668557732514,Media,510,316,321,1147,0.7335691124565505,0.6737531281854027,0.3759248666542215,0.8796241582584292,173104136192.0,15.949599,1.6001573,1.394,Communication Services,Entertainment,25.877159193655345,0.6249385607277484,0.0626975010468915,209.79166666666663,209.79166666666663,1.0054083234812272,0.3820374196988916,0.3515316927576589,19368383531.56433
2018-03-31,GM,-0.0671000204343156,Automobiles,510,303,255,1068,0.3737251339081233,0.6737531281854027,0.1497834537615767,-0.4925364469765481,74211557376.0,30.03832,1.1848072,1.3,Consumer Cyclical,Auto Manufacturers,25.03018573477482,0.844019178816604,0.0332908098721899,140.12676056338023,140.12676056338023,0.6715453175589282,0.2631333061108227,0.1105918277973005,10542250221.202087
2018-03-31,GWW,0.0792202025699837,Trading Companies and Distributors,255,385,240,880,-0.4826124352957288,-1.0951255665138413,1.576213904315182,-0.8043911299844976,61403963392.0,35.02747,15.629033,1.052,Industrials,Industrial Distribution,24.840740220374528,0.0639834850946952,0.0285490216678509,-109.69047619047616,-109.69047619047616,-0.5256820707933622,0.2639593327852521,-0.7465717680809809,4388338005.187988
2018-03-31,LVS,-0.0025435262423236,Hotels Restaurants and Leisure,547,318,313,1178,0.8747737116337815,0.9304139583966656,0.4107158532530899,0.7133016606541895,33529446400.0,18.671585,28.002213,0.811,Consumer Cyclical,Resorts & Casinos,24.235689886700712,0.0357114632332808,0.0535573171747336,250.12676056338023,250.12676056338023,1.19871075429983,0.1850199260441676,0.6897537855896139,4841988614.642334
2018-03-31,LYV,-0.0593749976051705,Media,492,310,250,1052,0.3008453407843912,0.5488911026772207,0.2715519068576162,-0.596488007979198,37254991872.0,,-265.04968,1.124,Communication Services,Entertainment,24.34105178278002,-0.0037728775978903,,114.79166666666664,114.79166666666664,0.5501290826595394,,,1384745576.417923
2018-03-31,MHK,-0.0319326475995841,Consumer products,570,298,303,1171,0.8428888021421488,1.0899598798793424,0.0628059872644057,0.50539853864889,6296459776.0,15.464073,0.75357455,1.21,Consumer Cyclical,"Furnishings, Fixtures & Appliances",22.563253372078805,1.3270087213003678,0.0646660165145366,243.12676056338023,243.12676056338023,1.1651638628708634,-0.0783426695274909,0.9212314716696396,4351111444.567871
2018-04-30,AACG,-0.0038461369757964,Diversified Consumer Services,203,200,205,608,-1.7215689183991745,-1.4558380846485892,-1.6419523560801468,-1.5320520570030465,46232832.0,,0.4559594,1.28,Consumer Defensive,Education & Training Services,17.649200753010934,2.1931777259115615,,-443.6486486486488,-443.6486486486488,-2.1261475784034163,,,874639.967918396
2018-04-30,AAL,-0.1737875391122478,Airlines,270,211,265,746,-1.092980702706985,-0.9910738785903564,-1.4506019297863704,-0.2846333249712485,8786501632.0,42.85484,-2.1552563,1.365,Industrials,Airlines,22.896482475338644,-0.4639819403381398,0.0233345871784843,-243.69047619047615,-243.69047619047615,-1.167865421005006,0.0249637855674551,-1.1179444882744405,4303295948.176575
2018-04-30,AAME,-0.0090910702243184,Insurance,220,221,300,741,-1.1157556380581517,-1.3379128383353065,-1.2766469967920284,0.4430276020473001,35083232.0,7.478261,0.3205965,0.739,Financial Services,Insurance - Life,17.37323385349344,3.1191856430123224,0.1337209279002163,-197.84090909090912,-197.84090909090912,-0.9481353567829648,-0.8224323247937342,-0.2933233132644173,118469.9982881546
